path,wsi,is_valid,label
./rcc_dataset/10X/BQ-5888/BQ-5888_282.tif,BQ-5888,0,1
./rcc_dataset/10X/KO-8405/KO-8405_55.tif,KO-8405,0,2
./rcc_dataset/10X/KN-8430/KN-8430_155.tif,KN-8430,0,2
./rcc_dataset/10X/KL-8326/KL-8326_95.tif,KL-8326,1,2
./rcc_dataset/10X/KL-8346/KL-8346_154.tif,KL-8346,0,2
./rcc_dataset/10X/UW-A7GU/UW-A7GU_89.tif,UW-A7GU,0,2
./rcc_dataset/10X/UW-A72T/UW-A72T_40.tif,UW-A72T,0,2
./rcc_dataset/10X/KN-8428/KN-8428_127.tif,KN-8428,0,2
./rcc_dataset/10X/UW-A72M/UW-A72M_106.tif,UW-A72M,0,2
./rcc_dataset/10X/NP-A5GY/NP-A5GY_38.tif,NP-A5GY,1,2
./rcc_dataset/10X/KL-8346/KL-8346_185.tif,KL-8346,0,2
./rcc_dataset/10X/KO-8405/KO-8405_131.tif,KO-8405,0,2
./rcc_dataset/10X/KL-8337/KL-8337_127.tif,KL-8337,1,2
./rcc_dataset/10X/KN-8423/KN-8423_180.tif,KN-8423,1,2
./rcc_dataset/10X/KN-8424/KN-8424_132.tif,KN-8424,0,2
./rcc_dataset/10X/AL-3468/AL-3468_194.tif,AL-3468,0,1
./rcc_dataset/10X/2Z-A9J2/2Z-A9J2_92.tif,2Z-A9J2,1,1
./rcc_dataset/10X/KV-A6GE/KV-A6GE_85.tif,KV-A6GE,1,1
./rcc_dataset/10X/B0-5098/B0-5098_56.tif,B0-5098,0,0
./rcc_dataset/10X/BQ-5889/BQ-5889_112.tif,BQ-5889,0,1
./rcc_dataset/10X/BP-5191/BP-5191_164.tif,BP-5191,1,0
./rcc_dataset/10X/CJ-4891/CJ-4891_24.tif,CJ-4891,0,0
./rcc_dataset/10X/KN-8418/KN-8418_100.tif,KN-8418,0,2
./rcc_dataset/10X/A3-3307/A3-3307_5.tif,A3-3307,0,0
./rcc_dataset/10X/KO-8416/KO-8416_111.tif,KO-8416,1,2
./rcc_dataset/10X/DW-7840/DW-7840_148.tif,DW-7840,0,1
./rcc_dataset/10X/A4-7734/A4-7734_142.tif,A4-7734,0,1
./rcc_dataset/10X/KN-8426/KN-8426_47.tif,KN-8426,0,2
./rcc_dataset/10X/NP-A5H7/NP-A5H7_183.tif,NP-A5H7,0,2
./rcc_dataset/10X/B1-A47M/B1-A47M_37.tif,B1-A47M,0,1
./rcc_dataset/10X/B9-4113/B9-4113_28.tif,B9-4113,0,1
./rcc_dataset/10X/AT-A5NU/AT-A5NU_25.tif,AT-A5NU,0,1
./rcc_dataset/10X/5P-A9K9/5P-A9K9_26.tif,5P-A9K9,1,1
./rcc_dataset/10X/SX-A7SP/SX-A7SP_94.tif,SX-A7SP,0,1
./rcc_dataset/10X/KN-8432/KN-8432_20.tif,KN-8432,0,2
./rcc_dataset/10X/5P-A9KF/5P-A9KF_71.tif,5P-A9KF,1,1
./rcc_dataset/10X/B0-5088/B0-5088_131.tif,B0-5088,0,0
./rcc_dataset/10X/BP-5199/BP-5199_133.tif,BP-5199,0,0
./rcc_dataset/10X/KN-8424/KN-8424_91.tif,KN-8424,0,2
./rcc_dataset/10X/UW-A72M/UW-A72M_11.tif,UW-A72M,0,2
./rcc_dataset/10X/5P-A9KF/5P-A9KF_10.tif,5P-A9KF,1,1
./rcc_dataset/10X/DV-5566/DV-5566_5.tif,DV-5566,0,0
./rcc_dataset/10X/5P-A9K9/5P-A9K9_79.tif,5P-A9K9,1,1
./rcc_dataset/10X/DW-7841/DW-7841_0.tif,DW-7841,0,1
./rcc_dataset/10X/A4-8518/A4-8518_63.tif,A4-8518,0,1
./rcc_dataset/10X/KN-8428/KN-8428_122.tif,KN-8428,0,2
./rcc_dataset/10X/DW-7839/DW-7839_72.tif,DW-7839,0,1
./rcc_dataset/10X/UW-A7GU/UW-A7GU_65.tif,UW-A7GU,0,2
./rcc_dataset/10X/SX-A7SP/SX-A7SP_165.tif,SX-A7SP,0,1
./rcc_dataset/10X/UW-A72I/UW-A72I_113.tif,UW-A72I,0,2
./rcc_dataset/10X/A4-7584/A4-7584_87.tif,A4-7584,0,1
./rcc_dataset/10X/UZ-A9PV/UZ-A9PV_39.tif,UZ-A9PV,1,1
./rcc_dataset/10X/B0-5098/B0-5098_68.tif,B0-5098,0,0
./rcc_dataset/10X/B8-4143/B8-4143_142.tif,B8-4143,0,0
./rcc_dataset/10X/AK-3450/AK-3450_146.tif,AK-3450,1,0
./rcc_dataset/10X/DV-5568/DV-5568_113.tif,DV-5568,0,0
./rcc_dataset/10X/BQ-5886/BQ-5886_119.tif,BQ-5886,0,1
./rcc_dataset/10X/A3-3365/A3-3365_39.tif,A3-3365,0,0
./rcc_dataset/10X/UW-A72O/UW-A72O_78.tif,UW-A72O,0,2
./rcc_dataset/10X/5P-A9KF/5P-A9KF_164.tif,5P-A9KF,1,1
./rcc_dataset/10X/CJ-4900/CJ-4900_27.tif,CJ-4900,0,0
./rcc_dataset/10X/KN-8432/KN-8432_178.tif,KN-8432,0,2
./rcc_dataset/10X/UW-A7GU/UW-A7GU_72.tif,UW-A7GU,0,2
./rcc_dataset/10X/CJ-6030/CJ-6030_136.tif,CJ-6030,0,0
./rcc_dataset/10X/B0-5693/B0-5693_144.tif,B0-5693,0,0
./rcc_dataset/10X/A3-3336/A3-3336_76.tif,A3-3336,0,0
./rcc_dataset/10X/B1-A47M/B1-A47M_182.tif,B1-A47M,0,1
./rcc_dataset/10X/BP-4994/BP-4994_97.tif,BP-4994,0,0
./rcc_dataset/10X/BQ-5876/BQ-5876_89.tif,BQ-5876,1,1
./rcc_dataset/10X/B0-5695/B0-5695_135.tif,B0-5695,1,0
./rcc_dataset/10X/NP-A5GY/NP-A5GY_99.tif,NP-A5GY,1,2
./rcc_dataset/10X/BP-4775/BP-4775_33.tif,BP-4775,0,0
./rcc_dataset/10X/BQ-5888/BQ-5888_18.tif,BQ-5888,0,1
./rcc_dataset/10X/CJ-4642/CJ-4642_161.tif,CJ-4642,0,0
./rcc_dataset/10X/KL-8346/KL-8346_3.tif,KL-8346,0,2
./rcc_dataset/10X/BP-4989/BP-4989_37.tif,BP-4989,0,0
./rcc_dataset/10X/B3-3925/B3-3925_130.tif,B3-3925,1,1
./rcc_dataset/10X/GL-7966/GL-7966_135.tif,GL-7966,0,1
./rcc_dataset/10X/5P-A9K3/5P-A9K3_157.tif,5P-A9K3,0,1
./rcc_dataset/10X/DV-5565/DV-5565_40.tif,DV-5565,0,0
./rcc_dataset/10X/KM-8442/KM-8442_82.tif,KM-8442,0,2
./rcc_dataset/10X/A3-3336/A3-3336_43.tif,A3-3336,0,0
./rcc_dataset/10X/A3-3325/A3-3325_118.tif,A3-3325,1,0
./rcc_dataset/10X/KL-8337/KL-8337_118.tif,KL-8337,1,2
./rcc_dataset/10X/BQ-5876/BQ-5876_45.tif,BQ-5876,1,1
./rcc_dataset/10X/BQ-5885/BQ-5885_123.tif,BQ-5885,0,1
./rcc_dataset/10X/CJ-4642/CJ-4642_53.tif,CJ-4642,0,0
./rcc_dataset/10X/KM-8442/KM-8442_112.tif,KM-8442,0,2
./rcc_dataset/10X/DV-5575/DV-5575_56.tif,DV-5575,0,0
./rcc_dataset/10X/B8-4153/B8-4153_198.tif,B8-4153,1,0
./rcc_dataset/10X/KN-8433/KN-8433_11.tif,KN-8433,0,2
./rcc_dataset/10X/KL-8327/KL-8327_130.tif,KL-8327,0,2
./rcc_dataset/10X/UZ-A9Q0/UZ-A9Q0_17.tif,UZ-A9Q0,0,1
./rcc_dataset/10X/NP-A5GY/NP-A5GY_90.tif,NP-A5GY,1,2
./rcc_dataset/10X/CJ-4900/CJ-4900_5.tif,CJ-4900,0,0
./rcc_dataset/10X/KL-8327/KL-8327_53.tif,KL-8327,0,2
./rcc_dataset/10X/BP-4353/BP-4353_96.tif,BP-4353,0,0
./rcc_dataset/10X/BQ-5884/BQ-5884_108.tif,BQ-5884,0,1
./rcc_dataset/10X/UW-A72M/UW-A72M_175.tif,UW-A72M,0,2
./rcc_dataset/10X/CJ-4891/CJ-4891_114.tif,CJ-4891,0,0
./rcc_dataset/10X/BQ-5887/BQ-5887_57.tif,BQ-5887,0,1
./rcc_dataset/10X/KL-8346/KL-8346_34.tif,KL-8346,0,2
./rcc_dataset/10X/MH-A857/MH-A857_59.tif,MH-A857,0,1
./rcc_dataset/10X/KO-8406/KO-8406_59.tif,KO-8406,0,2
./rcc_dataset/10X/A4-7584/A4-7584_14.tif,A4-7584,0,1
./rcc_dataset/10X/KN-8424/KN-8424_27.tif,KN-8424,0,2
./rcc_dataset/10X/NP-A5H7/NP-A5H7_198.tif,NP-A5H7,0,2
./rcc_dataset/10X/BP-4807/BP-4807_138.tif,BP-4807,0,0
./rcc_dataset/10X/DW-7839/DW-7839_249.tif,DW-7839,0,1
./rcc_dataset/10X/IZ-8196/IZ-8196_164.tif,IZ-8196,0,1
./rcc_dataset/10X/A3-3319/A3-3319_44.tif,A3-3319,1,0
./rcc_dataset/10X/BQ-7055/BQ-7055_70.tif,BQ-7055,0,1
./rcc_dataset/10X/UW-A72M/UW-A72M_74.tif,UW-A72M,0,2
./rcc_dataset/10X/A3-3336/A3-3336_91.tif,A3-3336,0,0
./rcc_dataset/10X/BP-4986/BP-4986_26.tif,BP-4986,0,0
./rcc_dataset/10X/BP-4158/BP-4158_153.tif,BP-4158,0,0
./rcc_dataset/10X/BP-5009/BP-5009_80.tif,BP-5009,1,0
./rcc_dataset/10X/KL-8325/KL-8325_42.tif,KL-8325,0,2
./rcc_dataset/10X/KO-8405/KO-8405_172.tif,KO-8405,0,2
./rcc_dataset/10X/BP-4807/BP-4807_65.tif,BP-4807,0,0
./rcc_dataset/10X/KO-8408/KO-8408_122.tif,KO-8408,0,2
./rcc_dataset/10X/BQ-7058/BQ-7058_125.tif,BQ-7058,0,1
./rcc_dataset/10X/B0-5088/B0-5088_66.tif,B0-5088,0,0
./rcc_dataset/10X/CJ-4891/CJ-4891_42.tif,CJ-4891,0,0
./rcc_dataset/10X/B2-4102/B2-4102_102.tif,B2-4102,0,0
./rcc_dataset/10X/B0-5693/B0-5693_132.tif,B0-5693,0,0
./rcc_dataset/10X/BQ-7049/BQ-7049_12.tif,BQ-7049,0,1
./rcc_dataset/10X/KO-8414/KO-8414_69.tif,KO-8414,0,2
./rcc_dataset/10X/DW-7839/DW-7839_111.tif,DW-7839,0,1
./rcc_dataset/10X/KN-8419/KN-8419_175.tif,KN-8419,0,2
./rcc_dataset/10X/KL-8331/KL-8331_131.tif,KL-8331,1,2
./rcc_dataset/10X/HE-A5NI/HE-A5NI_150.tif,HE-A5NI,0,1
./rcc_dataset/10X/KO-8408/KO-8408_189.tif,KO-8408,0,2
./rcc_dataset/10X/BQ-5885/BQ-5885_106.tif,BQ-5885,0,1
./rcc_dataset/10X/DW-5560/DW-5560_230.tif,DW-5560,1,1
./rcc_dataset/10X/BQ-5884/BQ-5884_94.tif,BQ-5884,0,1
./rcc_dataset/10X/2Z-A9JO/2Z-A9JO_56.tif,2Z-A9JO,0,1
./rcc_dataset/10X/BQ-5879/BQ-5879_33.tif,BQ-5879,1,1
./rcc_dataset/10X/A4-7288/A4-7288_5.tif,A4-7288,0,1
./rcc_dataset/10X/KO-8410/KO-8410_133.tif,KO-8410,0,2
./rcc_dataset/10X/DW-7837/DW-7837_96.tif,DW-7837,0,1
./rcc_dataset/10X/KL-8328/KL-8328_121.tif,KL-8328,1,2
./rcc_dataset/10X/KO-8405/KO-8405_109.tif,KO-8405,0,2
./rcc_dataset/10X/BQ-7058/BQ-7058_172.tif,BQ-7058,0,1
./rcc_dataset/10X/B1-A47N/B1-A47N_130.tif,B1-A47N,1,1
./rcc_dataset/10X/B8-4153/B8-4153_192.tif,B8-4153,1,0
./rcc_dataset/10X/BP-5178/BP-5178_135.tif,BP-5178,0,0
./rcc_dataset/10X/Y8-A898/Y8-A898_117.tif,Y8-A898,0,1
./rcc_dataset/10X/KN-8423/KN-8423_145.tif,KN-8423,1,2
./rcc_dataset/10X/DV-5575/DV-5575_80.tif,DV-5575,0,0
./rcc_dataset/10X/BQ-7046/BQ-7046_47.tif,BQ-7046,0,1
./rcc_dataset/10X/B1-A47M/B1-A47M_35.tif,B1-A47M,0,1
./rcc_dataset/10X/KO-8407/KO-8407_25.tif,KO-8407,0,2
./rcc_dataset/10X/NP-A5H7/NP-A5H7_177.tif,NP-A5H7,0,2
./rcc_dataset/10X/DW-7834/DW-7834_80.tif,DW-7834,0,1
./rcc_dataset/10X/AK-3425/AK-3425_153.tif,AK-3425,0,0
./rcc_dataset/10X/MH-A857/MH-A857_95.tif,MH-A857,0,1
./rcc_dataset/10X/Q2-A5QZ/Q2-A5QZ_25.tif,Q2-A5QZ,0,1
./rcc_dataset/10X/Y8-A898/Y8-A898_65.tif,Y8-A898,0,1
./rcc_dataset/10X/B9-4113/B9-4113_67.tif,B9-4113,0,1
./rcc_dataset/10X/IZ-8196/IZ-8196_41.tif,IZ-8196,0,1
./rcc_dataset/10X/5P-A9KF/5P-A9KF_154.tif,5P-A9KF,1,1
./rcc_dataset/10X/UW-A72N/UW-A72N_77.tif,UW-A72N,0,2
./rcc_dataset/10X/BP-5191/BP-5191_39.tif,BP-5191,1,0
./rcc_dataset/10X/KN-8426/KN-8426_168.tif,KN-8426,0,2
./rcc_dataset/10X/BQ-5889/BQ-5889_23.tif,BQ-5889,0,1
./rcc_dataset/10X/BP-4986/BP-4986_95.tif,BP-4986,0,0
./rcc_dataset/10X/KN-8435/KN-8435_11.tif,KN-8435,1,2
./rcc_dataset/10X/BP-4994/BP-4994_164.tif,BP-4994,0,0
./rcc_dataset/10X/A3-3358/A3-3358_129.tif,A3-3358,0,0
./rcc_dataset/10X/CJ-4900/CJ-4900_110.tif,CJ-4900,0,0
./rcc_dataset/10X/BP-5009/BP-5009_114.tif,BP-5009,1,0
./rcc_dataset/10X/KN-8426/KN-8426_181.tif,KN-8426,0,2
./rcc_dataset/10X/A3-3336/A3-3336_106.tif,A3-3336,0,0
./rcc_dataset/10X/UW-A72P/UW-A72P_149.tif,UW-A72P,0,2
./rcc_dataset/10X/DV-5568/DV-5568_120.tif,DV-5568,0,0
./rcc_dataset/10X/A4-8518/A4-8518_150.tif,A4-8518,0,1
./rcc_dataset/10X/KN-8436/KN-8436_120.tif,KN-8436,0,2
./rcc_dataset/10X/UZ-A9PV/UZ-A9PV_33.tif,UZ-A9PV,1,1
./rcc_dataset/10X/KN-8426/KN-8426_18.tif,KN-8426,0,2
./rcc_dataset/10X/B1-A47N/B1-A47N_116.tif,B1-A47N,1,1
./rcc_dataset/10X/UW-A72S/UW-A72S_134.tif,UW-A72S,0,2
./rcc_dataset/10X/UW-A72M/UW-A72M_120.tif,UW-A72M,0,2
./rcc_dataset/10X/BQ-7049/BQ-7049_15.tif,BQ-7049,0,1
./rcc_dataset/10X/BP-5006/BP-5006_50.tif,BP-5006,0,0
./rcc_dataset/10X/CJ-4642/CJ-4642_130.tif,CJ-4642,0,0
./rcc_dataset/10X/BQ-5888/BQ-5888_30.tif,BQ-5888,0,1
./rcc_dataset/10X/BP-4344/BP-4344_55.tif,BP-4344,1,0
./rcc_dataset/10X/BP-4989/BP-4989_87.tif,BP-4989,0,0
./rcc_dataset/10X/NP-A5H7/NP-A5H7_66.tif,NP-A5H7,0,2
./rcc_dataset/10X/2Z-A9J8/2Z-A9J8_23.tif,2Z-A9J8,0,1
./rcc_dataset/10X/B3-3925/B3-3925_176.tif,B3-3925,1,1
./rcc_dataset/10X/B9-A44B/B9-A44B_69.tif,B9-A44B,1,1
./rcc_dataset/10X/BQ-5888/BQ-5888_144.tif,BQ-5888,0,1
./rcc_dataset/10X/AK-3425/AK-3425_78.tif,AK-3425,0,0
./rcc_dataset/10X/AT-A5NU/AT-A5NU_3.tif,AT-A5NU,0,1
./rcc_dataset/10X/KL-8344/KL-8344_94.tif,KL-8344,0,2
./rcc_dataset/10X/UW-A72O/UW-A72O_40.tif,UW-A72O,0,2
./rcc_dataset/10X/CJ-4891/CJ-4891_123.tif,CJ-4891,0,0
./rcc_dataset/10X/BQ-5879/BQ-5879_45.tif,BQ-5879,1,1
./rcc_dataset/10X/KL-8325/KL-8325_86.tif,KL-8325,0,2
./rcc_dataset/10X/BP-5191/BP-5191_69.tif,BP-5191,1,0
./rcc_dataset/10X/KO-8407/KO-8407_34.tif,KO-8407,0,2
./rcc_dataset/10X/B9-A44B/B9-A44B_49.tif,B9-A44B,1,1
./rcc_dataset/10X/BQ-7049/BQ-7049_265.tif,BQ-7049,0,1
./rcc_dataset/10X/UW-A72P/UW-A72P_66.tif,UW-A72P,0,2
./rcc_dataset/10X/A3-3308/A3-3308_181.tif,A3-3308,0,0
./rcc_dataset/10X/KL-8332/KL-8332_184.tif,KL-8332,1,2
./rcc_dataset/10X/A3-3325/A3-3325_4.tif,A3-3325,1,0
./rcc_dataset/10X/A4-8518/A4-8518_1.tif,A4-8518,0,1
./rcc_dataset/10X/NP-A5B3/NP-A5B3_17.tif,NP-A5B3,0,2
./rcc_dataset/10X/KO-8408/KO-8408_171.tif,KO-8408,0,2
./rcc_dataset/10X/KO-8414/KO-8414_188.tif,KO-8414,0,2
./rcc_dataset/10X/5P-A9K6/5P-A9K6_25.tif,5P-A9K6,0,1
./rcc_dataset/10X/SX-A7SL/SX-A7SL_130.tif,SX-A7SL,0,1
./rcc_dataset/10X/B9-A44B/B9-A44B_158.tif,B9-A44B,1,1
./rcc_dataset/10X/KL-8325/KL-8325_171.tif,KL-8325,0,2
./rcc_dataset/10X/B8-4143/B8-4143_160.tif,B8-4143,0,0
./rcc_dataset/10X/B2-5635/B2-5635_0.tif,B2-5635,0,0
./rcc_dataset/10X/Y8-A898/Y8-A898_107.tif,Y8-A898,0,1
./rcc_dataset/10X/KL-8330/KL-8330_42.tif,KL-8330,0,2
./rcc_dataset/10X/5P-A9K3/5P-A9K3_100.tif,5P-A9K3,0,1
./rcc_dataset/10X/KL-8326/KL-8326_156.tif,KL-8326,1,2
./rcc_dataset/10X/KN-8432/KN-8432_84.tif,KN-8432,0,2
./rcc_dataset/10X/DW-5561/DW-5561_154.tif,DW-5561,0,1
./rcc_dataset/10X/BQ-7055/BQ-7055_68.tif,BQ-7055,0,1
./rcc_dataset/10X/KL-8327/KL-8327_18.tif,KL-8327,0,2
./rcc_dataset/10X/CJ-6027/CJ-6027_166.tif,CJ-6027,0,0
./rcc_dataset/10X/IA-A83W/IA-A83W_167.tif,IA-A83W,0,1
./rcc_dataset/10X/UW-A72L/UW-A72L_19.tif,UW-A72L,0,2
./rcc_dataset/10X/AT-A5NU/AT-A5NU_40.tif,AT-A5NU,0,1
./rcc_dataset/10X/UW-A72S/UW-A72S_148.tif,UW-A72S,0,2
./rcc_dataset/10X/KN-8424/KN-8424_36.tif,KN-8424,0,2
./rcc_dataset/10X/DW-7842/DW-7842_7.tif,DW-7842,0,1
./rcc_dataset/10X/NP-A5H7/NP-A5H7_43.tif,NP-A5H7,0,2
./rcc_dataset/10X/CZ-4864/CZ-4864_44.tif,CZ-4864,0,0
./rcc_dataset/10X/5P-A9K3/5P-A9K3_80.tif,5P-A9K3,0,1
./rcc_dataset/10X/NP-A5H7/NP-A5H7_40.tif,NP-A5H7,0,2
./rcc_dataset/10X/KO-8414/KO-8414_31.tif,KO-8414,0,2
./rcc_dataset/10X/BP-4999/BP-4999_134.tif,BP-4999,0,0
./rcc_dataset/10X/UW-A72M/UW-A72M_26.tif,UW-A72M,0,2
./rcc_dataset/10X/A3-3308/A3-3308_178.tif,A3-3308,0,0
./rcc_dataset/10X/DW-7840/DW-7840_211.tif,DW-7840,0,1
./rcc_dataset/10X/KO-8414/KO-8414_141.tif,KO-8414,0,2
./rcc_dataset/10X/AT-A5NU/AT-A5NU_36.tif,AT-A5NU,0,1
./rcc_dataset/10X/DW-5560/DW-5560_244.tif,DW-5560,1,1
./rcc_dataset/10X/B8-4143/B8-4143_178.tif,B8-4143,0,0
./rcc_dataset/10X/5P-A9KF/5P-A9KF_158.tif,5P-A9KF,1,1
./rcc_dataset/10X/5P-A9K9/5P-A9K9_100.tif,5P-A9K9,1,1
./rcc_dataset/10X/UW-A72S/UW-A72S_176.tif,UW-A72S,0,2
./rcc_dataset/10X/KN-8424/KN-8424_98.tif,KN-8424,0,2
./rcc_dataset/10X/DW-5561/DW-5561_236.tif,DW-5561,0,1
./rcc_dataset/10X/KO-8416/KO-8416_98.tif,KO-8416,1,2
./rcc_dataset/10X/2Z-A9J8/2Z-A9J8_108.tif,2Z-A9J8,0,1
./rcc_dataset/10X/KO-8416/KO-8416_185.tif,KO-8416,1,2
./rcc_dataset/10X/DW-5560/DW-5560_105.tif,DW-5560,1,1
./rcc_dataset/10X/BQ-7055/BQ-7055_148.tif,BQ-7055,0,1
./rcc_dataset/10X/5P-A9K9/5P-A9K9_0.tif,5P-A9K9,1,1
./rcc_dataset/10X/A3-3307/A3-3307_116.tif,A3-3307,0,0
./rcc_dataset/10X/BQ-7049/BQ-7049_149.tif,BQ-7049,0,1
./rcc_dataset/10X/BQ-7049/BQ-7049_276.tif,BQ-7049,0,1
./rcc_dataset/10X/KO-8405/KO-8405_94.tif,KO-8405,0,2
./rcc_dataset/10X/A3-3307/A3-3307_135.tif,A3-3307,0,0
./rcc_dataset/10X/KL-8335/KL-8335_115.tif,KL-8335,0,2
./rcc_dataset/10X/BP-4995/BP-4995_148.tif,BP-4995,1,0
./rcc_dataset/10X/B0-5695/B0-5695_22.tif,B0-5695,1,0
./rcc_dataset/10X/SX-A7SP/SX-A7SP_78.tif,SX-A7SP,0,1
./rcc_dataset/10X/KN-8419/KN-8419_128.tif,KN-8419,0,2
./rcc_dataset/10X/UW-A72J/UW-A72J_48.tif,UW-A72J,0,2
./rcc_dataset/10X/KN-8433/KN-8433_111.tif,KN-8433,0,2
./rcc_dataset/10X/DV-5574/DV-5574_146.tif,DV-5574,0,0
./rcc_dataset/10X/KO-8416/KO-8416_196.tif,KO-8416,1,2
./rcc_dataset/10X/DV-5575/DV-5575_11.tif,DV-5575,0,0
./rcc_dataset/10X/B8-4153/B8-4153_76.tif,B8-4153,1,0
./rcc_dataset/10X/A3-3307/A3-3307_99.tif,A3-3307,0,0
./rcc_dataset/10X/BP-4160/BP-4160_104.tif,BP-4160,0,0
./rcc_dataset/10X/KL-8328/KL-8328_144.tif,KL-8328,1,2
./rcc_dataset/10X/P4-A5EB/P4-A5EB_64.tif,P4-A5EB,0,1
./rcc_dataset/10X/KO-8408/KO-8408_20.tif,KO-8408,0,2
./rcc_dataset/10X/IA-A83W/IA-A83W_36.tif,IA-A83W,0,1
./rcc_dataset/10X/KL-8327/KL-8327_2.tif,KL-8327,0,2
./rcc_dataset/10X/DV-5565/DV-5565_164.tif,DV-5565,0,0
./rcc_dataset/10X/UW-A7GU/UW-A7GU_55.tif,UW-A7GU,0,2
./rcc_dataset/10X/BP-4986/BP-4986_31.tif,BP-4986,0,0
./rcc_dataset/10X/BP-4995/BP-4995_85.tif,BP-4995,1,0
./rcc_dataset/10X/UZ-A9PV/UZ-A9PV_133.tif,UZ-A9PV,1,1
./rcc_dataset/10X/BQ-5889/BQ-5889_19.tif,BQ-5889,0,1
./rcc_dataset/10X/KO-8414/KO-8414_115.tif,KO-8414,0,2
./rcc_dataset/10X/BQ-7049/BQ-7049_175.tif,BQ-7049,0,1
./rcc_dataset/10X/UW-A72J/UW-A72J_189.tif,UW-A72J,0,2
./rcc_dataset/10X/DW-7840/DW-7840_52.tif,DW-7840,0,1
./rcc_dataset/10X/KO-8414/KO-8414_91.tif,KO-8414,0,2
./rcc_dataset/10X/KN-8436/KN-8436_159.tif,KN-8436,0,2
./rcc_dataset/10X/DW-7842/DW-7842_89.tif,DW-7842,0,1
./rcc_dataset/10X/DW-5560/DW-5560_237.tif,DW-5560,1,1
./rcc_dataset/10X/AK-3425/AK-3425_4.tif,AK-3425,0,0
./rcc_dataset/10X/A3-3307/A3-3307_162.tif,A3-3307,0,0
./rcc_dataset/10X/BP-5009/BP-5009_132.tif,BP-5009,1,0
./rcc_dataset/10X/2Z-A9JE/2Z-A9JE_134.tif,2Z-A9JE,0,1
./rcc_dataset/10X/A3-3308/A3-3308_141.tif,A3-3308,0,0
./rcc_dataset/10X/KN-8419/KN-8419_37.tif,KN-8419,0,2
./rcc_dataset/10X/BQ-5885/BQ-5885_12.tif,BQ-5885,0,1
./rcc_dataset/10X/DW-7840/DW-7840_88.tif,DW-7840,0,1
./rcc_dataset/10X/A3-3329/A3-3329_170.tif,A3-3329,0,0
./rcc_dataset/10X/B9-4113/B9-4113_138.tif,B9-4113,0,1
./rcc_dataset/10X/UW-A72H/UW-A72H_179.tif,UW-A72H,0,2
./rcc_dataset/10X/DW-7838/DW-7838_169.tif,DW-7838,0,1
./rcc_dataset/10X/KL-8325/KL-8325_23.tif,KL-8325,0,2
./rcc_dataset/10X/DW-5560/DW-5560_233.tif,DW-5560,1,1
./rcc_dataset/10X/BQ-5886/BQ-5886_6.tif,BQ-5886,0,1
./rcc_dataset/10X/A3-A8OV/A3-A8OV_173.tif,A3-A8OV,0,0
./rcc_dataset/10X/A3-3365/A3-3365_195.tif,A3-3365,0,0
./rcc_dataset/10X/KL-8331/KL-8331_183.tif,KL-8331,1,2
./rcc_dataset/10X/UW-A72I/UW-A72I_12.tif,UW-A72I,0,2
./rcc_dataset/10X/KN-8426/KN-8426_64.tif,KN-8426,0,2
./rcc_dataset/10X/A3-3365/A3-3365_176.tif,A3-3365,0,0
./rcc_dataset/10X/UW-A72L/UW-A72L_154.tif,UW-A72L,0,2
./rcc_dataset/10X/UW-A72J/UW-A72J_56.tif,UW-A72J,0,2
./rcc_dataset/10X/BQ-5879/BQ-5879_118.tif,BQ-5879,1,1
./rcc_dataset/10X/BP-4353/BP-4353_107.tif,BP-4353,0,0
./rcc_dataset/10X/AK-3425/AK-3425_111.tif,AK-3425,0,0
./rcc_dataset/10X/AK-3425/AK-3425_1.tif,AK-3425,0,0
./rcc_dataset/10X/B3-4104/B3-4104_138.tif,B3-4104,0,1
./rcc_dataset/10X/KL-8331/KL-8331_152.tif,KL-8331,1,2
./rcc_dataset/10X/2Z-A9J8/2Z-A9J8_55.tif,2Z-A9J8,0,1
./rcc_dataset/10X/KN-8419/KN-8419_192.tif,KN-8419,0,2
./rcc_dataset/10X/BP-4989/BP-4989_43.tif,BP-4989,0,0
./rcc_dataset/10X/CJ-4642/CJ-4642_173.tif,CJ-4642,0,0
./rcc_dataset/10X/B3-3925/B3-3925_74.tif,B3-3925,1,1
./rcc_dataset/10X/KL-8334/KL-8334_55.tif,KL-8334,0,2
./rcc_dataset/10X/B0-5812/B0-5812_7.tif,B0-5812,0,0
./rcc_dataset/10X/BP-5191/BP-5191_83.tif,BP-5191,1,0
./rcc_dataset/10X/B0-5695/B0-5695_126.tif,B0-5695,1,0
./rcc_dataset/10X/NP-A5GY/NP-A5GY_114.tif,NP-A5GY,1,2
./rcc_dataset/10X/DW-7842/DW-7842_80.tif,DW-7842,0,1
./rcc_dataset/10X/CJ-6027/CJ-6027_48.tif,CJ-6027,0,0
./rcc_dataset/10X/BP-4775/BP-4775_18.tif,BP-4775,0,0
./rcc_dataset/10X/BP-4353/BP-4353_37.tif,BP-4353,0,0
./rcc_dataset/10X/KN-8435/KN-8435_46.tif,KN-8435,1,2
./rcc_dataset/10X/B0-5693/B0-5693_152.tif,B0-5693,0,0
./rcc_dataset/10X/A3-3336/A3-3336_94.tif,A3-3336,0,0
./rcc_dataset/10X/A3-3307/A3-3307_30.tif,A3-3307,0,0
./rcc_dataset/10X/CZ-4864/CZ-4864_95.tif,CZ-4864,0,0
