path,wsi,is_valid,label
.\sc_dataset\10X/149157/149157_273.tif,149157,1,0
.\sc_dataset\10X/148859/148859_92.tif,148859,1,0
.\sc_dataset\10X/1815257/1815257_119.tif,1815257,0,2
.\sc_dataset\10X/1916984/1916984_171.tif,1916984,0,2
.\sc_dataset\10X/1612994/1612994_253.tif,1612994,0,2
.\sc_dataset\10X/138083/138083_145.tif,138083,0,1
.\sc_dataset\10X/126204/126204_267.tif,126204,0,0
.\sc_dataset\10X/1612552/1612552_64.tif,1612552,0,0
.\sc_dataset\10X/1713657/1713657_299.tif,1713657,0,0
.\sc_dataset\10X/138254/138254_290.tif,138254,1,0
.\sc_dataset\10X/1612685/1612685_163.tif,1612685,0,0
.\sc_dataset\10X/149143/149143_108.tif,149143,0,1
.\sc_dataset\10X/138051/138051_265.tif,138051,0,0
.\sc_dataset\10X/149647/149647_275.tif,149647,1,0
.\sc_dataset\10X/1612975/1612975_298.tif,1612975,0,2
.\sc_dataset\10X/126603/126603_53.tif,126603,0,0
.\sc_dataset\10X/1713253/1713253_1.tif,1713253,0,0
.\sc_dataset\10X/1714260/1714260_121.tif,1714260,0,2
.\sc_dataset\10X/1916385/1916385_46.tif,1916385,0,2
.\sc_dataset\10X/1916736/1916736_276.tif,1916736,0,0
.\sc_dataset\10X/125662/125662_133.tif,125662,0,2
.\sc_dataset\10X/1916477/1916477_235.tif,1916477,0,1
.\sc_dataset\10X/126062/126062_46.tif,126062,0,0
.\sc_dataset\10X/1612761/1612761_15.tif,1612761,0,0
.\sc_dataset\10X/1611621/1611621_159.tif,1611621,1,1
.\sc_dataset\10X/126603/126603_50.tif,126603,0,0
.\sc_dataset\10X/1612348/1612348_53.tif,1612348,1,2
.\sc_dataset\10X/1612994/1612994_185.tif,1612994,0,2
.\sc_dataset\10X/1713759/1713759_166.tif,1713759,0,2
.\sc_dataset\10X/1511055/1511055_295.tif,1511055,1,1
.\sc_dataset\10X/149763/149763_217.tif,149763,0,1
.\sc_dataset\10X/1713759/1713759_241.tif,1713759,0,2
.\sc_dataset\10X/1713377/1713377_167.tif,1713377,0,0
.\sc_dataset\10X/138126/138126_192.tif,138126,0,1
.\sc_dataset\10X/1713657/1713657_209.tif,1713657,0,0
.\sc_dataset\10X/138096/138096_214.tif,138096,0,0
.\sc_dataset\10X/1713657/1713657_146.tif,1713657,0,0
.\sc_dataset\10X/148588/148588_11.tif,148588,0,1
.\sc_dataset\10X/1917074/1917074_215.tif,1917074,0,0
.\sc_dataset\10X/1612761/1612761_13.tif,1612761,0,0
.\sc_dataset\10X/1916427/1916427_27.tif,1916427,0,1
.\sc_dataset\10X/114832/114832_161.tif,114832,0,1
.\sc_dataset\10X/1611682/1611682_90.tif,1611682,1,1
.\sc_dataset\10X/148831/148831_37.tif,148831,0,1
.\sc_dataset\10X/1815676A/1815676A_160.tif,1815676A,0,1
.\sc_dataset\10X/1916736/1916736_217.tif,1916736,0,0
.\sc_dataset\10X/126377/126377_257.tif,126377,0,2
.\sc_dataset\10X/2017440/2017440_197.tif,2017440,0,1
.\sc_dataset\10X/1815257/1815257_206.tif,1815257,0,2
.\sc_dataset\10X/1612401/1612401_116.tif,1612401,1,1
.\sc_dataset\10X/1917088/1917088_43.tif,1917088,0,2
.\sc_dataset\10X/126621/126621_178.tif,126621,0,0
.\sc_dataset\10X/149377/149377_79.tif,149377,0,1
.\sc_dataset\10X/126377/126377_1.tif,126377,0,2
.\sc_dataset\10X/149760/149760_107.tif,149760,0,2
.\sc_dataset\10X/1713657/1713657_233.tif,1713657,0,0
.\sc_dataset\10X/137087/137087_160.tif,137087,0,0
.\sc_dataset\10X/1916477/1916477_29.tif,1916477,0,1
.\sc_dataset\10X/1511459/1511459_283.tif,1511459,0,2
.\sc_dataset\10X/1917266/1917266_224.tif,1917266,0,2
.\sc_dataset\10X/1917061/1917061_213.tif,1917061,0,0
.\sc_dataset\10X/1612435/1612435_111.tif,1612435,1,2
.\sc_dataset\10X/1916984/1916984_154.tif,1916984,0,2
.\sc_dataset\10X/1510833/1510833_118.tif,1510833,0,1
.\sc_dataset\10X/1612445/1612445_172.tif,1612445,0,0
.\sc_dataset\10X/126126/126126_268.tif,126126,0,0
.\sc_dataset\10X/126858/126858_27.tif,126858,0,0
.\sc_dataset\10X/126126/126126_147.tif,126126,0,0
.\sc_dataset\10X/1916817/1916817_156.tif,1916817,0,2
.\sc_dataset\10X/1916698/1916698_270.tif,1916698,0,2
.\sc_dataset\10X/1510846/1510846_218.tif,1510846,0,0
.\sc_dataset\10X/137087/137087_24.tif,137087,0,0
.\sc_dataset\10X/138254/138254_24.tif,138254,1,0
.\sc_dataset\10X/1713657/1713657_17.tif,1713657,0,0
.\sc_dataset\10X/138254/138254_80.tif,138254,1,0
.\sc_dataset\10X/149377/149377_242.tif,149377,0,1
.\sc_dataset\10X/1612378/1612378_181.tif,1612378,0,0
.\sc_dataset\10X/1917213/1917213_108.tif,1917213,0,1
.\sc_dataset\10X/138119/138119_191.tif,138119,1,0
.\sc_dataset\10X/1915940/1915940_145.tif,1915940,0,1
.\sc_dataset\10X/1815257/1815257_57.tif,1815257,0,2
.\sc_dataset\10X/1917266/1917266_54.tif,1917266,0,2
.\sc_dataset\10X/114865/114865_207.tif,114865,0,0
.\sc_dataset\10X/1511019/1511019_229.tif,1511019,1,1
.\sc_dataset\10X/138278/138278_125.tif,138278,1,0
.\sc_dataset\10X/1714260/1714260_178.tif,1714260,0,2
.\sc_dataset\10X/126062/126062_149.tif,126062,0,0
.\sc_dataset\10X/137522/137522_194.tif,137522,0,1
.\sc_dataset\10X/1917061/1917061_179.tif,1917061,0,0
.\sc_dataset\10X/1612475/1612475_229.tif,1612475,1,2
.\sc_dataset\10X/1612348/1612348_94.tif,1612348,1,2
.\sc_dataset\10X/1612475/1612475_202.tif,1612475,1,2
.\sc_dataset\10X/1917213/1917213_181.tif,1917213,0,1
.\sc_dataset\10X/149377/149377_288.tif,149377,0,1
.\sc_dataset\10X/1612391/1612391_274.tif,1612391,0,0
.\sc_dataset\10X/1916637/1916637_212.tif,1916637,0,1
.\sc_dataset\10X/115299/115299_140.tif,115299,0,0
.\sc_dataset\10X/1612761/1612761_227.tif,1612761,0,0
.\sc_dataset\10X/1511067/1511067_188.tif,1511067,1,1
.\sc_dataset\10X/1916736/1916736_135.tif,1916736,0,0
.\sc_dataset\10X/1916910/1916910_156.tif,1916910,0,1
.\sc_dataset\10X/148831/148831_155.tif,148831,0,1
.\sc_dataset\10X/126858/126858_175.tif,126858,0,0
.\sc_dataset\10X/1612455/1612455_129.tif,1612455,0,1
.\sc_dataset\10X/1815496/1815496_191.tif,1815496,0,1
.\sc_dataset\10X/1612454/1612454_50.tif,1612454,0,0
.\sc_dataset\10X/126603/126603_285.tif,126603,0,0
.\sc_dataset\10X/1916794/1916794_286.tif,1916794,0,1
.\sc_dataset\10X/1916910/1916910_87.tif,1916910,0,1
.\sc_dataset\10X/1612378/1612378_51.tif,1612378,0,0
.\sc_dataset\10X/149377/149377_169.tif,149377,0,1
.\sc_dataset\10X/1510833/1510833_76.tif,1510833,0,1
.\sc_dataset\10X/1511021/1511021_169.tif,1511021,1,1
.\sc_dataset\10X/138051/138051_216.tif,138051,0,0
.\sc_dataset\10X/2017440/2017440_139.tif,2017440,0,1
.\sc_dataset\10X/149143/149143_134.tif,149143,0,1
.\sc_dataset\10X/1612348/1612348_288.tif,1612348,1,2
.\sc_dataset\10X/149377/149377_184.tif,149377,0,1
.\sc_dataset\10X/126603/126603_274.tif,126603,0,0
.\sc_dataset\10X/114865/114865_159.tif,114865,0,0
.\sc_dataset\10X/125440/125440_274.tif,125440,0,2
.\sc_dataset\10X/114833/114833_283.tif,114833,0,2
.\sc_dataset\10X/2017440/2017440_39.tif,2017440,0,1
.\sc_dataset\10X/114997/114997_239.tif,114997,0,0
.\sc_dataset\10X/114832/114832_120.tif,114832,0,1
.\sc_dataset\10X/1713657/1713657_74.tif,1713657,0,0
.\sc_dataset\10X/1815845/1815845_270.tif,1815845,0,0
.\sc_dataset\10X/1511569/1511569_60.tif,1511569,1,1
.\sc_dataset\10X/1511459/1511459_139.tif,1511459,0,2
.\sc_dataset\10X/148757/148757_96.tif,148757,1,0
.\sc_dataset\10X/149215/149215_206.tif,149215,0,1
.\sc_dataset\10X/1612579/1612579_184.tif,1612579,1,2
.\sc_dataset\10X/126204/126204_295.tif,126204,0,0
.\sc_dataset\10X/1815813/1815813_238.tif,1815813,0,1
.\sc_dataset\10X/1917203/1917203_24.tif,1917203,0,1
.\sc_dataset\10X/138382/138382_225.tif,138382,1,0
.\sc_dataset\10X/114997/114997_169.tif,114997,0,0
.\sc_dataset\10X/1511004/1511004_71.tif,1511004,0,2
.\sc_dataset\10X/138126/138126_0.tif,138126,0,1
.\sc_dataset\10X/126862/126862_187.tif,126862,0,0
.\sc_dataset\10X/125662/125662_292.tif,125662,0,2
.\sc_dataset\10X/1511004/1511004_127.tif,1511004,0,2
.\sc_dataset\10X/1916984/1916984_14.tif,1916984,0,2
.\sc_dataset\10X/138268/138268_147.tif,138268,1,0
.\sc_dataset\10X/138119/138119_184.tif,138119,1,0
.\sc_dataset\10X/138051/138051_53.tif,138051,0,0
.\sc_dataset\10X/1916637/1916637_175.tif,1916637,0,1
.\sc_dataset\10X/126204/126204_290.tif,126204,0,0
.\sc_dataset\10X/149945/149945_123.tif,149945,0,1
.\sc_dataset\10X/1916794/1916794_28.tif,1916794,0,1
.\sc_dataset\10X/148588/148588_249.tif,148588,0,1
.\sc_dataset\10X/1612412/1612412_269.tif,1612412,1,2
.\sc_dataset\10X/1916817/1916817_118.tif,1916817,0,2
.\sc_dataset\10X/149509/149509_38.tif,149509,0,1
.\sc_dataset\10X/1612610/1612610_88.tif,1612610,0,1
.\sc_dataset\10X/1612761/1612761_48.tif,1612761,0,0
.\sc_dataset\10X/126862/126862_124.tif,126862,0,0
.\sc_dataset\10X/1511019/1511019_69.tif,1511019,1,1
.\sc_dataset\10X/126204/126204_200.tif,126204,0,0
.\sc_dataset\10X/1612378/1612378_217.tif,1612378,0,0
.\sc_dataset\10X/138254/138254_126.tif,138254,1,0
.\sc_dataset\10X/1613010/1613010_170.tif,1613010,0,1
.\sc_dataset\10X/148859/148859_149.tif,148859,1,0
.\sc_dataset\10X/137534/137534_261.tif,137534,0,1
.\sc_dataset\10X/1612378/1612378_165.tif,1612378,0,0
.\sc_dataset\10X/149215/149215_6.tif,149215,0,1
.\sc_dataset\10X/126858/126858_39.tif,126858,0,0
.\sc_dataset\10X/149175/149175_168.tif,149175,0,1
.\sc_dataset\10X/1510833/1510833_177.tif,1510833,0,1
.\sc_dataset\10X/1916984/1916984_202.tif,1916984,0,2
.\sc_dataset\10X/125662/125662_238.tif,125662,0,2
.\sc_dataset\10X/1510864/1510864_39.tif,1510864,0,2
.\sc_dataset\10X/126862/126862_242.tif,126862,0,0
.\sc_dataset\10X/1916794/1916794_160.tif,1916794,0,1
.\sc_dataset\10X/1916767/1916767_139.tif,1916767,0,1
.\sc_dataset\10X/149704/149704_178.tif,149704,0,1
.\sc_dataset\10X/1815813/1815813_269.tif,1815813,0,1
.\sc_dataset\10X/126862/126862_59.tif,126862,0,0
.\sc_dataset\10X/1612412/1612412_91.tif,1612412,1,2
.\sc_dataset\10X/1815813/1815813_276.tif,1815813,0,1
.\sc_dataset\10X/1511055/1511055_153.tif,1511055,1,1
.\sc_dataset\10X/1917213/1917213_76.tif,1917213,0,1
.\sc_dataset\10X/137534/137534_274.tif,137534,0,1
.\sc_dataset\10X/1714430B/1714430B_148.tif,1714430B,0,1
.\sc_dataset\10X/1511019/1511019_80.tif,1511019,1,1
.\sc_dataset\10X/126126/126126_23.tif,126126,0,0
.\sc_dataset\10X/2017440/2017440_220.tif,2017440,0,1
.\sc_dataset\10X/137292/137292_9.tif,137292,0,0
.\sc_dataset\10X/1510870/1510870_107.tif,1510870,0,1
.\sc_dataset\10X/1613010/1613010_110.tif,1613010,0,1
.\sc_dataset\10X/1713552/1713552_162.tif,1713552,0,1
.\sc_dataset\10X/1916637/1916637_229.tif,1916637,0,1
.\sc_dataset\10X/138254/138254_251.tif,138254,1,0
.\sc_dataset\10X/1916637/1916637_48.tif,1916637,0,1
.\sc_dataset\10X/1511532/1511532_219.tif,1511532,0,0
.\sc_dataset\10X/1612348/1612348_67.tif,1612348,1,2
.\sc_dataset\10X/1713759/1713759_253.tif,1713759,0,2
.\sc_dataset\10X/1612391/1612391_89.tif,1612391,0,0
.\sc_dataset\10X/1916385/1916385_196.tif,1916385,0,2
.\sc_dataset\10X/137292/137292_54.tif,137292,0,0
.\sc_dataset\10X/1917074/1917074_50.tif,1917074,0,0
.\sc_dataset\10X/1612447/1612447_75.tif,1612447,0,1
.\sc_dataset\10X/1612348/1612348_231.tif,1612348,1,2
.\sc_dataset\10X/115009/115009_230.tif,115009,0,0
.\sc_dataset\10X/1915940/1915940_274.tif,1915940,0,1
.\sc_dataset\10X/148639/148639_172.tif,148639,0,1
.\sc_dataset\10X/126649/126649_232.tif,126649,0,0
.\sc_dataset\10X/115299/115299_92.tif,115299,0,0
.\sc_dataset\10X/148859/148859_269.tif,148859,1,0
.\sc_dataset\10X/138083/138083_43.tif,138083,0,1
.\sc_dataset\10X/1713657/1713657_232.tif,1713657,0,0
.\sc_dataset\10X/1612761/1612761_134.tif,1612761,0,0
.\sc_dataset\10X/1612455/1612455_213.tif,1612455,0,1
.\sc_dataset\10X/1612975/1612975_51.tif,1612975,0,2
.\sc_dataset\10X/115053/115053_153.tif,115053,0,0
.\sc_dataset\10X/1612073/1612073_174.tif,1612073,0,0
.\sc_dataset\10X/1511409/1511409_3.tif,1511409,0,2
.\sc_dataset\10X/148757/148757_74.tif,148757,1,0
.\sc_dataset\10X/115192/115192_170.tif,115192,0,2
.\sc_dataset\10X/115053/115053_286.tif,115053,0,0
.\sc_dataset\10X/149215/149215_134.tif,149215,0,1
.\sc_dataset\10X/1612583/1612583_184.tif,1612583,0,1
.\sc_dataset\10X/115009/115009_77.tif,115009,0,0
.\sc_dataset\10X/126742/126742_173.tif,126742,0,0
.\sc_dataset\10X/138083/138083_123.tif,138083,0,1
.\sc_dataset\10X/148757/148757_134.tif,148757,1,0
.\sc_dataset\10X/1814720/1814720_271.tif,1814720,0,1
.\sc_dataset\10X/1510833/1510833_243.tif,1510833,0,1
.\sc_dataset\10X/1612447/1612447_212.tif,1612447,0,1
.\sc_dataset\10X/2017440/2017440_232.tif,2017440,0,1
.\sc_dataset\10X/148917/148917_144.tif,148917,1,0
.\sc_dataset\10X/1612685/1612685_216.tif,1612685,0,0
.\sc_dataset\10X/1916563/1916563_253.tif,1916563,0,1
.\sc_dataset\10X/137534/137534_152.tif,137534,0,1
.\sc_dataset\10X/1611621/1611621_72.tif,1611621,1,1
.\sc_dataset\10X/1916736/1916736_282.tif,1916736,0,0
.\sc_dataset\10X/1916736/1916736_186.tif,1916736,0,0
.\sc_dataset\10X/1511067/1511067_68.tif,1511067,1,1
.\sc_dataset\10X/1815496/1815496_199.tif,1815496,0,1
.\sc_dataset\10X/137522/137522_25.tif,137522,0,1
.\sc_dataset\10X/126307/126307_6.tif,126307,0,2
.\sc_dataset\10X/1510833/1510833_203.tif,1510833,0,1
.\sc_dataset\10X/1916506/1916506_132.tif,1916506,0,0
.\sc_dataset\10X/1714260/1714260_94.tif,1714260,0,2
.\sc_dataset\10X/126204/126204_124.tif,126204,0,0
.\sc_dataset\10X/115119/115119_37.tif,115119,0,0
.\sc_dataset\10X/148859/148859_22.tif,148859,1,0
.\sc_dataset\10X/138126/138126_50.tif,138126,0,1
.\sc_dataset\10X/1612975/1612975_144.tif,1612975,0,2
.\sc_dataset\10X/149647/149647_26.tif,149647,1,0
.\sc_dataset\10X/1612975/1612975_60.tif,1612975,0,2
.\sc_dataset\10X/1916477/1916477_64.tif,1916477,0,1
.\sc_dataset\10X/1713814/1713814_206.tif,1713814,0,0
.\sc_dataset\10X/148917/148917_268.tif,148917,1,0
.\sc_dataset\10X/126492/126492_287.tif,126492,0,0
.\sc_dataset\10X/1916736/1916736_198.tif,1916736,0,0
.\sc_dataset\10X/149215/149215_21.tif,149215,0,1
.\sc_dataset\10X/1916385/1916385_257.tif,1916385,0,2
.\sc_dataset\10X/1916385/1916385_255.tif,1916385,0,2
.\sc_dataset\10X/126862/126862_266.tif,126862,0,0
.\sc_dataset\10X/148639/148639_118.tif,148639,0,1
.\sc_dataset\10X/1612475/1612475_86.tif,1612475,1,2
.\sc_dataset\10X/125362/125362_182.tif,125362,0,0
.\sc_dataset\10X/1511459/1511459_55.tif,1511459,0,2
.\sc_dataset\10X/138278/138278_256.tif,138278,1,0
.\sc_dataset\10X/1916736/1916736_62.tif,1916736,0,0
.\sc_dataset\10X/1510870/1510870_104.tif,1510870,0,1
.\sc_dataset\10X/1713253/1713253_19.tif,1713253,0,0
.\sc_dataset\10X/1511067/1511067_137.tif,1511067,1,1
.\sc_dataset\10X/1511569/1511569_293.tif,1511569,1,1
.\sc_dataset\10X/149636/149636_299.tif,149636,1,0
.\sc_dataset\10X/126062/126062_216.tif,126062,0,0
.\sc_dataset\10X/1612447/1612447_276.tif,1612447,0,1
.\sc_dataset\10X/137087/137087_296.tif,137087,0,0
.\sc_dataset\10X/1713377/1713377_207.tif,1713377,0,0
.\sc_dataset\10X/125440/125440_174.tif,125440,0,2
.\sc_dataset\10X/138254/138254_70.tif,138254,1,0
.\sc_dataset\10X/126126/126126_62.tif,126126,0,0
.\sc_dataset\10X/1916736/1916736_101.tif,1916736,0,0
.\sc_dataset\10X/149157/149157_72.tif,149157,1,0
.\sc_dataset\10X/1511569/1511569_168.tif,1511569,1,1
.\sc_dataset\10X/1510834/1510834_4.tif,1510834,0,0
.\sc_dataset\10X/137292/137292_72.tif,137292,0,0
.\sc_dataset\10X/1916277/1916277_293.tif,1916277,0,0
.\sc_dataset\10X/1916277/1916277_259.tif,1916277,0,0
.\sc_dataset\10X/149704/149704_17.tif,149704,0,1
.\sc_dataset\10X/1917266/1917266_109.tif,1917266,0,2
.\sc_dataset\10X/1511409/1511409_110.tif,1511409,0,2
.\sc_dataset\10X/1815496/1815496_145.tif,1815496,0,1
.\sc_dataset\10X/1713908/1713908_160.tif,1713908,0,0
.\sc_dataset\10X/1511459/1511459_169.tif,1511459,0,2
.\sc_dataset\10X/126126/126126_50.tif,126126,0,0
.\sc_dataset\10X/1916277/1916277_103.tif,1916277,0,0
.\sc_dataset\10X/1917266/1917266_111.tif,1917266,0,2
.\sc_dataset\10X/1713657/1713657_161.tif,1713657,0,0
.\sc_dataset\10X/1916477/1916477_70.tif,1916477,0,1
.\sc_dataset\10X/1916427/1916427_165.tif,1916427,0,1
.\sc_dataset\10X/148588/148588_78.tif,148588,0,1
.\sc_dataset\10X/1916794/1916794_93.tif,1916794,0,1
.\sc_dataset\10X/149509/149509_12.tif,149509,0,1
.\sc_dataset\10X/1612447/1612447_278.tif,1612447,0,1
.\sc_dataset\10X/1916506/1916506_201.tif,1916506,0,0
.\sc_dataset\10X/1510833/1510833_145.tif,1510833,0,1
.\sc_dataset\10X/115119/115119_181.tif,115119,0,0
.\sc_dataset\10X/1611934/1611934_203.tif,1611934,1,1
.\sc_dataset\10X/148917/148917_101.tif,148917,1,0
.\sc_dataset\10X/138051/138051_126.tif,138051,0,0
.\sc_dataset\10X/149704/149704_11.tif,149704,0,1
.\sc_dataset\10X/126862/126862_208.tif,126862,0,0
.\sc_dataset\10X/1713377/1713377_44.tif,1713377,0,0
.\sc_dataset\10X/1714430B/1714430B_147.tif,1714430B,0,1
.\sc_dataset\10X/126862/126862_35.tif,126862,0,0
.\sc_dataset\10X/1511019/1511019_53.tif,1511019,1,1
.\sc_dataset\10X/1916910/1916910_123.tif,1916910,0,1
.\sc_dataset\10X/149763/149763_218.tif,149763,0,1
.\sc_dataset\10X/115299/115299_11.tif,115299,0,0
.\sc_dataset\10X/1612592/1612592_249.tif,1612592,1,2
.\sc_dataset\10X/126126/126126_16.tif,126126,0,0
.\sc_dataset\10X/125960/125960_237.tif,125960,0,0
.\sc_dataset\10X/138254/138254_148.tif,138254,1,0
.\sc_dataset\10X/1613010/1613010_36.tif,1613010,0,1
.\sc_dataset\10X/1511004/1511004_19.tif,1511004,0,2
.\sc_dataset\10X/1612435/1612435_28.tif,1612435,1,2
.\sc_dataset\10X/1713657/1713657_94.tif,1713657,0,0
.\sc_dataset\10X/138254/138254_237.tif,138254,1,0
.\sc_dataset\10X/148859/148859_188.tif,148859,1,0
.\sc_dataset\10X/137181/137181_198.tif,137181,0,0
.\sc_dataset\10X/149763/149763_7.tif,149763,0,1
.\sc_dataset\10X/1814720/1814720_124.tif,1814720,0,1
.\sc_dataset\10X/1916427/1916427_284.tif,1916427,0,1
.\sc_dataset\10X/138119/138119_258.tif,138119,1,0
.\sc_dataset\10X/148757/148757_123.tif,148757,1,0
.\sc_dataset\10X/148917/148917_243.tif,148917,1,0
.\sc_dataset\10X/1713814/1713814_296.tif,1713814,0,0
.\sc_dataset\10X/114997/114997_177.tif,114997,0,0
.\sc_dataset\10X/1611934/1611934_62.tif,1611934,1,1
.\sc_dataset\10X/149636/149636_283.tif,149636,1,0
.\sc_dataset\10X/126307/126307_66.tif,126307,0,2
.\sc_dataset\10X/137522/137522_63.tif,137522,0,1
.\sc_dataset\10X/138096/138096_91.tif,138096,0,0
.\sc_dataset\10X/148831/148831_231.tif,148831,0,1
.\sc_dataset\10X/1511055/1511055_150.tif,1511055,1,1
.\sc_dataset\10X/1611621/1611621_60.tif,1611621,1,1
.\sc_dataset\10X/138254/138254_42.tif,138254,1,0
.\sc_dataset\10X/125440/125440_267.tif,125440,0,2
.\sc_dataset\10X/1917074/1917074_8.tif,1917074,0,0
.\sc_dataset\10X/1510866/1510866_80.tif,1510866,0,2
.\sc_dataset\10X/125960/125960_59.tif,125960,0,0
.\sc_dataset\10X/1511569/1511569_23.tif,1511569,1,1
.\sc_dataset\10X/1916736/1916736_219.tif,1916736,0,0
.\sc_dataset\10X/1713908/1713908_198.tif,1713908,0,0
.\sc_dataset\10X/115299/115299_27.tif,115299,0,0
.\sc_dataset\10X/126862/126862_71.tif,126862,0,0
.\sc_dataset\10X/126307/126307_243.tif,126307,0,2
.\sc_dataset\10X/1510870/1510870_157.tif,1510870,0,1
.\sc_dataset\10X/1916736/1916736_26.tif,1916736,0,0
.\sc_dataset\10X/126862/126862_166.tif,126862,0,0
.\sc_dataset\10X/149760/149760_291.tif,149760,0,2
.\sc_dataset\10X/1612583/1612583_150.tif,1612583,0,1
.\sc_dataset\10X/1612435/1612435_272.tif,1612435,1,2
.\sc_dataset\10X/137844/137844_271.tif,137844,0,1
.\sc_dataset\10X/1714104/1714104_190.tif,1714104,0,0
.\sc_dataset\10X/148831/148831_251.tif,148831,0,1
.\sc_dataset\10X/126858/126858_192.tif,126858,0,0
.\sc_dataset\10X/138096/138096_109.tif,138096,0,0
.\sc_dataset\10X/149175/149175_256.tif,149175,0,1
.\sc_dataset\10X/125960/125960_116.tif,125960,0,0
.\sc_dataset\10X/1612401/1612401_276.tif,1612401,1,1
.\sc_dataset\10X/1815676A/1815676A_210.tif,1815676A,0,1
.\sc_dataset\10X/1916767/1916767_132.tif,1916767,0,1
.\sc_dataset\10X/1612364/1612364_114.tif,1612364,1,1
.\sc_dataset\10X/1511409/1511409_37.tif,1511409,0,2
.\sc_dataset\10X/114832/114832_140.tif,114832,0,1
.\sc_dataset\10X/125362/125362_241.tif,125362,0,0
.\sc_dataset\10X/149636/149636_264.tif,149636,1,0
.\sc_dataset\10X/1510870/1510870_293.tif,1510870,0,1
.\sc_dataset\10X/1510834/1510834_203.tif,1510834,0,0
.\sc_dataset\10X/1916563/1916563_213.tif,1916563,0,1
.\sc_dataset\10X/1916877/1916877_233.tif,1916877,0,0
.\sc_dataset\10X/1511409/1511409_139.tif,1511409,0,2
.\sc_dataset\10X/126204/126204_127.tif,126204,0,0
.\sc_dataset\10X/1611934/1611934_168.tif,1611934,1,1
.\sc_dataset\10X/1612073/1612073_126.tif,1612073,0,0
.\sc_dataset\10X/138096/138096_173.tif,138096,0,0
.\sc_dataset\10X/1612610/1612610_193.tif,1612610,0,1
.\sc_dataset\10X/1916563/1916563_193.tif,1916563,0,1
.\sc_dataset\10X/137181/137181_277.tif,137181,0,0
.\sc_dataset\10X/137292/137292_17.tif,137292,0,0
.\sc_dataset\10X/126204/126204_85.tif,126204,0,0
.\sc_dataset\10X/1916527/1916527_115.tif,1916527,0,1
.\sc_dataset\10X/1612391/1612391_173.tif,1612391,0,0
.\sc_dataset\10X/126858/126858_148.tif,126858,0,0
.\sc_dataset\10X/1612475/1612475_208.tif,1612475,1,2
.\sc_dataset\10X/2017403/2017403_104.tif,2017403,1,1
.\sc_dataset\10X/126742/126742_121.tif,126742,0,0
.\sc_dataset\10X/149215/149215_42.tif,149215,0,1
.\sc_dataset\10X/148588/148588_245.tif,148588,0,1
.\sc_dataset\10X/1510870/1510870_182.tif,1510870,0,1
.\sc_dataset\10X/1612447/1612447_252.tif,1612447,0,1
.\sc_dataset\10X/2017440/2017440_234.tif,2017440,0,1
.\sc_dataset\10X/1612401/1612401_126.tif,1612401,1,1
.\sc_dataset\10X/1916527/1916527_75.tif,1916527,0,1
.\sc_dataset\10X/1612447/1612447_189.tif,1612447,0,1
.\sc_dataset\10X/149945/149945_16.tif,149945,0,1
.\sc_dataset\10X/1612579/1612579_186.tif,1612579,1,2
.\sc_dataset\10X/1713253/1713253_91.tif,1713253,0,0
.\sc_dataset\10X/1612454/1612454_252.tif,1612454,0,0
.\sc_dataset\10X/1815257/1815257_285.tif,1815257,0,2
.\sc_dataset\10X/1612579/1612579_32.tif,1612579,1,2
.\sc_dataset\10X/1611934/1611934_229.tif,1611934,1,1
.\sc_dataset\10X/1612975/1612975_166.tif,1612975,0,2
.\sc_dataset\10X/149175/149175_264.tif,149175,0,1
.\sc_dataset\10X/1815813/1815813_26.tif,1815813,0,1
.\sc_dataset\10X/149763/149763_114.tif,149763,0,1
.\sc_dataset\10X/1916736/1916736_239.tif,1916736,0,0
.\sc_dataset\10X/138083/138083_254.tif,138083,0,1
.\sc_dataset\10X/138119/138119_92.tif,138119,1,0
.\sc_dataset\10X/149760/149760_188.tif,149760,0,2
.\sc_dataset\10X/1611682/1611682_165.tif,1611682,1,1
.\sc_dataset\10X/2017403/2017403_128.tif,2017403,1,1
.\sc_dataset\10X/125362/125362_254.tif,125362,0,0
.\sc_dataset\10X/1917074/1917074_212.tif,1917074,0,0
.\sc_dataset\10X/1612761/1612761_43.tif,1612761,0,0
.\sc_dataset\10X/1612435/1612435_162.tif,1612435,1,2
.\sc_dataset\10X/1815676A/1815676A_89.tif,1815676A,0,1
.\sc_dataset\10X/114997/114997_209.tif,114997,0,0
.\sc_dataset\10X/2017440/2017440_68.tif,2017440,0,1
.\sc_dataset\10X/1612454/1612454_11.tif,1612454,0,0
.\sc_dataset\10X/149377/149377_218.tif,149377,0,1
.\sc_dataset\10X/1612583/1612583_57.tif,1612583,0,1
.\sc_dataset\10X/138268/138268_76.tif,138268,1,0
.\sc_dataset\10X/1915940/1915940_219.tif,1915940,0,1
.\sc_dataset\10X/1611934/1611934_237.tif,1611934,1,1
.\sc_dataset\10X/1714430B/1714430B_239.tif,1714430B,0,1
.\sc_dataset\10X/149704/149704_235.tif,149704,0,1
.\sc_dataset\10X/1612552/1612552_18.tif,1612552,0,0
.\sc_dataset\10X/126742/126742_133.tif,126742,0,0
.\sc_dataset\10X/114833/114833_41.tif,114833,0,2
.\sc_dataset\10X/137292/137292_111.tif,137292,0,0
.\sc_dataset\10X/125662/125662_222.tif,125662,0,2
